230124_fiber-opt* 03:48:16 Parameters 0.000000,2.000000,1.000000,4.000000,1.000000,2.000000,1.000000,4.000000,4.000000,2.000000,3.000000,4.000000,2.000000,2.000000,4.000000,1.000000,1.000000,4.000000,2.000000,2.000000,2.000000,3.000000,2.000000,4.000000,3.000000,4.000000,13.000000 Objectives 826.368694675941
230124_fiber-opt* 03:48:20 Parameters 1.000000,3.000000,1.000000,4.000000,3.000000,4.000000,4.000000,3.000000,1.000000,4.000000,2.000000,4.000000,1.000000,3.000000,4.000000,1.000000,4.000000,1.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,4.000000,1.000000,10.000000 Objectives 926.368694675941
230124_fiber-opt* 03:48:21 Parameters 0.000000,3.000000,1.000000,4.000000,1.000000,2.000000,1.000000,3.000000,3.000000,2.000000,4.000000,4.000000,2.000000,2.000000,4.000000,3.000000,2.000000,4.000000,4.000000,2.000000,3.000000,2.000000,1.000000,4.000000,3.000000,4.000000,13.000000 Objectives 1126.36869467594
230124_fiber-opt* 03:48:22 Parameters 0.000000,1.000000,1.000000,4.000000,1.000000,2.000000,1.000000,3.000000,3.000000,2.000000,3.000000,4.000000,2.000000,2.000000,4.000000,1.000000,2.000000,4.000000,4.000000,2.000000,3.000000,2.000000,2.000000,4.000000,4.000000,4.000000,13.000000 Objectives 1126.36869467594
230124_fiber-opt* 03:48:23 Parameters 0.000000,1.000000,1.000000,3.000000,1.000000,2.000000,1.000000,4.000000,3.000000,2.000000,3.000000,2.000000,2.000000,2.000000,4.000000,2.000000,1.000000,4.000000,2.000000,2.000000,1.000000,2.000000,2.000000,3.000000,4.000000,4.000000,13.000000 Objectives 926.368694675941
230124_fiber-opt* 03:48:24 Parameters 0.000000,1.000000,1.000000,4.000000,1.000000,2.000000,1.000000,3.000000,3.000000,2.000000,4.000000,4.000000,2.000000,2.000000,4.000000,2.000000,1.000000,4.000000,4.000000,2.000000,3.000000,2.000000,1.000000,4.000000,3.000000,4.000000,13.000000 Objectives 1026.36869467594
230124_fiber-opt* 03:48:25 Parameters 0.000000,1.000000,1.000000,4.000000,1.000000,2.000000,1.000000,4.000000,3.000000,2.000000,3.000000,2.000000,2.000000,2.000000,4.000000,1.000000,2.000000,3.000000,2.000000,2.000000,1.000000,2.000000,1.000000,3.000000,3.000000,4.000000,13.000000 Objectives 1126.36869467594
230124_fiber-opt* 03:48:27 Parameters 1.000000,4.000000,4.000000,1.000000,4.000000,4.000000,4.000000,4.000000,1.000000,2.000000,1.000000,4.000000,1.000000,1.000000,4.000000,4.000000,4.000000,4.000000,1.000000,4.000000,3.000000,1.000000,4.000000,1.000000,4.000000,1.000000,18.000000 Objectives 926.368694675941
230124_fiber-opt* 03:48:28 Parameters 4.000000,4.000000,4.000000,1.000000,1.000000,1.000000,4.000000,4.000000,1.000000,4.000000,4.000000,4.000000,1.000000,2.000000,4.000000,4.000000,4.000000,4.000000,1.000000,2.000000,1.000000,4.000000,4.000000,1.000000,4.000000,1.000000,14.000000 Objectives 726.368694675941
230124_fiber-opt* 03:48:29 Parameters 4.000000,4.000000,4.000000,1.000000,3.000000,1.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,1.000000,2.000000,4.000000,4.000000,3.000000,2.000000,1.000000,2.000000,3.000000,1.000000,4.000000,1.000000,4.000000,1.000000,18.000000 Objectives 1026.36869467594
230124_fiber-opt* 03:48:30 Parameters 0.000000,2.000000,1.000000,4.000000,1.000000,2.000000,1.000000,4.000000,4.000000,2.000000,4.000000,3.000000,2.000000,2.000000,4.000000,1.000000,1.000000,4.000000,2.000000,2.000000,1.000000,2.000000,2.000000,4.000000,3.000000,4.000000,13.000000 Objectives 826.368694675941
230124_fiber-opt* 03:48:31 Parameters 1.000000,2.000000,2.000000,3.000000,1.000000,3.000000,1.000000,4.000000,4.000000,1.000000,3.000000,2.000000,3.000000,2.000000,4.000000,2.000000,1.000000,4.000000,2.000000,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,3.000000,13.000000 Objectives 926.368694675941
230124_fiber-opt* 03:48:35 Parameters 4.000000,3.000000,1.000000,4.000000,1.000000,2.000000,4.000000,4.000000,1.000000,4.000000,4.000000,4.000000,1.000000,1.000000,4.000000,4.000000,2.000000,4.000000,1.000000,3.000000,1.000000,4.000000,4.000000,2.000000,4.000000,1.000000,13.000000 Objectives 1026.36869467594
230124_fiber-opt* 03:48:36 Parameters 4.000000,4.000000,2.000000,1.000000,1.000000,3.000000,4.000000,4.000000,4.000000,1.000000,2.000000,4.000000,4.000000,3.000000,4.000000,1.000000,4.000000,4.000000,4.000000,1.000000,1.000000,2.000000,4.000000,2.000000,4.000000,1.000000,12.000000 Objectives 1126.36869467594
230124_fiber-opt* 03:48:37 Parameters 4.000000,4.000000,4.000000,2.000000,1.000000,1.000000,4.000000,4.000000,1.000000,4.000000,1.000000,4.000000,1.000000,1.000000,4.000000,4.000000,4.000000,4.000000,1.000000,4.000000,2.000000,1.000000,1.000000,1.000000,4.000000,4.000000,17.000000 Objectives 926.368694675941
230124_fiber-opt* 03:48:39 Parameters 3.000000,4.000000,3.000000,4.000000,1.000000,2.000000,1.000000,4.000000,1.000000,2.000000,2.000000,4.000000,1.000000,3.000000,4.000000,4.000000,4.000000,3.000000,1.000000,3.000000,1.000000,1.000000,4.000000,1.000000,4.000000,1.000000,16.000000 Objectives 926.368694675941
230124_fiber-opt* 03:48:40 Parameters 0.000000,2.000000,1.000000,4.000000,1.000000,2.000000,1.000000,4.000000,4.000000,2.000000,4.000000,3.000000,2.000000,2.000000,4.000000,1.000000,1.000000,4.000000,3.000000,2.000000,2.000000,2.000000,1.000000,4.000000,4.000000,3.000000,13.000000 Objectives 726.368694675941
230124_fiber-opt* 03:48:41 Parameters 0.000000,2.000000,1.000000,3.000000,1.000000,2.000000,1.000000,4.000000,4.000000,2.000000,4.000000,2.000000,2.000000,2.000000,4.000000,2.000000,1.000000,3.000000,3.000000,2.000000,2.000000,1.000000,1.000000,4.000000,3.000000,4.000000,13.000000 Objectives 826.368694675941
230124_fiber-opt* 03:48:44 Parameters 4.000000,3.000000,4.000000,1.000000,1.000000,1.000000,2.000000,4.000000,4.000000,1.000000,3.000000,4.000000,1.000000,1.000000,4.000000,4.000000,4.000000,4.000000,1.000000,4.000000,1.000000,4.000000,4.000000,1.000000,4.000000,2.000000,15.000000 Objectives 726.368694675941
230124_fiber-opt* 03:48:45 Parameters 0.000000,4.000000,3.000000,1.000000,1.000000,1.000000,4.000000,4.000000,4.000000,3.000000,1.000000,4.000000,1.000000,1.000000,4.000000,4.000000,4.000000,4.000000,1.000000,1.000000,1.000000,4.000000,4.000000,1.000000,1.000000,4.000000,18.000000 Objectives 1126.36869467594
230124_fiber-opt* 03:48:46 Parameters 4.000000,4.000000,3.000000,1.000000,4.000000,2.000000,4.000000,3.000000,1.000000,2.000000,1.000000,4.000000,1.000000,1.000000,4.000000,4.000000,4.000000,1.000000,3.000000,4.000000,4.000000,4.000000,4.000000,1.000000,4.000000,1.000000,14.000000 Objectives 1026.36869467594
230124_fiber-opt* 03:48:48 Parameters 4.000000,4.000000,4.000000,1.000000,1.000000,1.000000,3.000000,2.000000,1.000000,2.000000,4.000000,4.000000,2.000000,1.000000,4.000000,4.000000,4.000000,4.000000,1.000000,4.000000,1.000000,1.000000,3.000000,1.000000,4.000000,1.000000,16.000000 Objectives 826.368694675941
230124_fiber-opt* 03:48:49 Parameters 0.000000,2.000000,1.000000,4.000000,1.000000,2.000000,1.000000,4.000000,4.000000,2.000000,4.000000,3.000000,2.000000,2.000000,4.000000,1.000000,1.000000,4.000000,3.000000,1.000000,2.000000,2.000000,1.000000,4.000000,4.000000,4.000000,13.000000 Objectives 726.368694675941
230124_fiber-opt* 03:48:50 Parameters 1.000000,2.000000,1.000000,3.000000,2.000000,2.000000,1.000000,4.000000,4.000000,3.000000,4.000000,3.000000,1.000000,3.000000,4.000000,2.000000,1.000000,3.000000,2.000000,1.000000,1.000000,3.000000,2.000000,4.000000,4.000000,3.000000,11.000000 Objectives 826.368694675941
230124_fiber-opt* 03:48:57 Parameters 3.000000,2.000000,2.000000,4.000000,2.000000,1.000000,4.000000,1.000000,1.000000,4.000000,3.000000,1.000000,1.000000,4.000000,4.000000,4.000000,2.000000,1.000000,4.000000,1.000000,1.000000,1.000000,1.000000,4.000000,1.000000,1.000000,10.000000 Objectives 1226.36869467594
230124_fiber-opt* 03:48:58 Parameters 0.000000,1.000000,1.000000,3.000000,1.000000,2.000000,1.000000,3.000000,3.000000,3.000000,4.000000,4.000000,3.000000,2.000000,4.000000,1.000000,1.000000,3.000000,4.000000,2.000000,3.000000,3.000000,2.000000,4.000000,3.000000,4.000000,13.000000 Objectives 1226.36869467594
230124_fiber-opt* 03:48:59 Parameters 1.000000,0.000000,2.000000,4.000000,1.000000,2.000000,1.000000,2.000000,3.000000,2.000000,3.000000,3.000000,2.000000,2.000000,4.000000,1.000000,1.000000,2.000000,4.000000,2.000000,4.000000,2.000000,1.000000,4.000000,2.000000,4.000000,13.000000 Objectives 1126.36869467594
230124_fiber-opt* 03:49:00 Parameters 0.000000,2.000000,1.000000,4.000000,1.000000,2.000000,1.000000,2.000000,3.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,2.000000,2.000000,2.000000,4.000000,2.000000,2.000000,4.000000,1.000000,4.000000,2.000000,4.000000,13.000000 Objectives 926.368694675941
230124_fiber-opt* 03:49:01 Parameters 0.000000,4.000000,3.000000,1.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,4.000000,1.000000,1.000000,4.000000,4.000000,4.000000,4.000000,1.000000,3.000000,1.000000,4.000000,3.000000,4.000000,2.000000,1.000000,13.000000 Objectives 1026.36869467594
230124_fiber-opt* 03:49:03 Parameters 2.000000,4.000000,4.000000,2.000000,4.000000,1.000000,2.000000,1.000000,4.000000,1.000000,2.000000,4.000000,1.000000,1.000000,4.000000,4.000000,4.000000,4.000000,1.000000,1.000000,1.000000,1.000000,3.000000,3.000000,4.000000,4.000000,15.000000 Objectives 1226.36869467594
230124_fiber-opt* 03:49:04 Parameters 4.000000,4.000000,4.000000,1.000000,1.000000,4.000000,4.000000,4.000000,1.000000,4.000000,2.000000,4.000000,2.000000,1.000000,4.000000,3.000000,4.000000,1.000000,1.000000,4.000000,2.000000,3.000000,4.000000,1.000000,4.000000,1.000000,17.000000 Objectives 1226.36869467594
230124_fiber-opt* 03:49:05 Parameters 0.000000,2.000000,1.000000,4.000000,1.000000,2.000000,1.000000,4.000000,4.000000,2.000000,4.000000,3.000000,2.000000,3.000000,4.000000,1.000000,1.000000,4.000000,3.000000,1.000000,1.000000,2.000000,1.000000,4.000000,4.000000,4.000000,13.000000 Objectives 726.368694675941
230124_fiber-opt* 03:49:06 Parameters 0.000000,2.000000,2.000000,4.000000,2.000000,3.000000,1.000000,3.000000,4.000000,2.000000,3.000000,3.000000,2.000000,2.000000,4.000000,1.000000,1.000000,4.000000,3.000000,2.000000,2.000000,3.000000,1.000000,4.000000,4.000000,3.000000,14.000000 Objectives 1226.36869467594
230124_fiber-opt* 03:49:09 Parameters 2.000000,3.000000,4.000000,1.000000,1.000000,4.000000,4.000000,1.000000,4.000000,1.000000,1.000000,4.000000,1.000000,3.000000,1.000000,4.000000,4.000000,1.000000,1.000000,2.000000,4.000000,4.000000,4.000000,4.000000,1.000000,4.000000,11.000000 Objectives 1026.36869467594
230124_fiber-opt* 03:49:11 Parameters 1.000000,3.000000,2.000000,4.000000,1.000000,2.000000,3.000000,3.000000,3.000000,1.000000,3.000000,2.000000,1.000000,2.000000,4.000000,2.000000,2.000000,4.000000,2.000000,2.000000,2.000000,1.000000,1.000000,3.000000,3.000000,4.000000,13.000000 Objectives 1026.36869467594
230124_fiber-opt* 03:49:12 Parameters 1.000000,3.000000,2.000000,4.000000,1.000000,2.000000,1.000000,3.000000,3.000000,1.000000,3.000000,2.000000,1.000000,2.000000,4.000000,2.000000,2.000000,4.000000,2.000000,2.000000,2.000000,1.000000,1.000000,3.000000,3.000000,4.000000,13.000000 Objectives 1126.36869467594
230124_fiber-opt* 03:49:13 Parameters 0.000000,2.000000,1.000000,4.000000,2.000000,2.000000,1.000000,4.000000,3.000000,2.000000,4.000000,3.000000,2.000000,2.000000,4.000000,1.000000,1.000000,4.000000,3.000000,2.000000,2.000000,2.000000,1.000000,4.000000,4.000000,4.000000,13.000000 Objectives 826.368694675941
230124_fiber-opt* 03:49:14 Parameters 4.000000,4.000000,3.000000,1.000000,1.000000,1.000000,4.000000,4.000000,1.000000,1.000000,4.000000,4.000000,1.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,4.000000,1.000000,4.000000,1.000000,4.000000,2.000000,4.000000,16.000000 Objectives 826.368694675941
230124_fiber-opt* 03:49:15 Parameters 4.000000,1.000000,1.000000,4.000000,1.000000,1.000000,4.000000,4.000000,1.000000,1.000000,4.000000,4.000000,1.000000,1.000000,4.000000,4.000000,3.000000,4.000000,4.000000,4.000000,2.000000,1.000000,1.000000,3.000000,4.000000,2.000000,18.000000 Objectives 1726.36869467594
230124_fiber-opt* 03:49:16 Parameters 4.000000,4.000000,4.000000,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,3.000000,3.000000,4.000000,2.000000,4.000000,4.000000,4.000000,3.000000,4.000000,2.000000,1.000000,1.000000,4.000000,3.000000,4.000000,1.000000,4.000000,13.000000 Objectives 1026.36869467594
230124_fiber-opt* 03:49:18 Parameters 0.000000,2.000000,1.000000,4.000000,1.000000,2.000000,1.000000,4.000000,4.000000,2.000000,4.000000,3.000000,2.000000,2.000000,4.000000,1.000000,1.000000,4.000000,3.000000,1.000000,1.000000,2.000000,1.000000,4.000000,4.000000,4.000000,13.000000 Objectives 726.368694675941
230124_fiber-opt* 03:49:19 Parameters 0.000000,2.000000,1.000000,3.000000,1.000000,3.000000,1.000000,4.000000,4.000000,2.000000,4.000000,3.000000,2.000000,2.000000,4.000000,1.000000,2.000000,4.000000,2.000000,2.000000,3.000000,1.000000,2.000000,4.000000,4.000000,3.000000,15.000000 Objectives 826.368694675941
230124_fiber-opt* 03:49:22 Parameters 2.000000,3.000000,4.000000,2.000000,4.000000,3.000000,4.000000,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,4.000000,1.000000,4.000000,4.000000,1.000000,1.000000,4.000000,4.000000,1.000000,1.000000,4.000000,1.000000,4.000000,18.000000 Objectives 1326.36869467594
230124_fiber-opt* 03:49:23 Parameters 0.000000,3.000000,1.000000,3.000000,1.000000,2.000000,2.000000,3.000000,3.000000,3.000000,4.000000,4.000000,3.000000,2.000000,4.000000,2.000000,2.000000,4.000000,4.000000,2.000000,2.000000,3.000000,2.000000,4.000000,4.000000,4.000000,13.000000 Objectives 1026.36869467594
230124_fiber-opt* 03:49:24 Parameters 1.000000,1.000000,2.000000,4.000000,1.000000,2.000000,2.000000,4.000000,3.000000,1.000000,3.000000,2.000000,1.000000,2.000000,4.000000,1.000000,2.000000,3.000000,2.000000,2.000000,2.000000,1.000000,1.000000,3.000000,3.000000,4.000000,13.000000 Objectives 926.368694675941
230124_fiber-opt* 03:49:25 Parameters 0.000000,1.000000,1.000000,3.000000,1.000000,2.000000,2.000000,3.000000,3.000000,3.000000,4.000000,4.000000,3.000000,2.000000,4.000000,1.000000,1.000000,3.000000,4.000000,2.000000,2.000000,3.000000,2.000000,4.000000,4.000000,4.000000,13.000000 Objectives 1026.36869467594
230124_fiber-opt* 03:49:26 Parameters 0.000000,2.000000,1.000000,4.000000,1.000000,2.000000,1.000000,2.000000,3.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,1.000000,2.000000,2.000000,4.000000,2.000000,2.000000,4.000000,1.000000,4.000000,3.000000,4.000000,13.000000 Objectives 1226.36869467594
230124_fiber-opt* 03:49:28 Parameters 1.000000,3.000000,2.000000,4.000000,1.000000,2.000000,2.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,2.000000,4.000000,2.000000,3.000000,1.000000,3.000000,2.000000,2.000000,3.000000,1.000000,3.000000,2.000000,4.000000,13.000000 Objectives 826.368694675941
230124_fiber-opt* 03:49:29 Parameters 2.000000,2.000000,3.000000,3.000000,1.000000,2.000000,1.000000,4.000000,3.000000,2.000000,4.000000,4.000000,4.000000,2.000000,4.000000,3.000000,4.000000,2.000000,2.000000,2.000000,2.000000,4.000000,1.000000,4.000000,1.000000,4.000000,13.000000 Objectives 926.368694675941
230124_fiber-opt* 03:49:30 Parameters 4.000000,1.000000,3.000000,4.000000,1.000000,4.000000,4.000000,1.000000,1.000000,1.000000,1.000000,2.000000,2.000000,4.000000,4.000000,3.000000,3.000000,3.000000,1.000000,3.000000,4.000000,1.000000,2.000000,4.000000,4.000000,4.000000,17.000000 Objectives 1126.36869467594
230124_fiber-opt* 03:49:31 Parameters 2.000000,2.000000,3.000000,3.000000,4.000000,3.000000,2.000000,3.000000,1.000000,4.000000,1.000000,1.000000,3.000000,2.000000,3.000000,4.000000,4.000000,1.000000,1.000000,1.000000,3.000000,1.000000,2.000000,3.000000,1.000000,3.000000,12.000000 Objectives 1126.36869467594
230124_fiber-opt* 03:49:32 Parameters 3.000000,2.000000,4.000000,2.000000,4.000000,2.000000,1.000000,1.000000,4.000000,2.000000,2.000000,4.000000,2.000000,2.000000,4.000000,4.000000,2.000000,2.000000,1.000000,3.000000,3.000000,4.000000,1.000000,3.000000,1.000000,1.000000,15.000000 Objectives 1126.36869467594
230124_fiber-opt* 03:49:33 Parameters 0.000000,4.000000,4.000000,3.000000,1.000000,2.000000,2.000000,4.000000,2.000000,4.000000,3.000000,3.000000,4.000000,1.000000,1.000000,3.000000,1.000000,2.000000,3.000000,2.000000,1.000000,2.000000,3.000000,2.000000,3.000000,4.000000,16.000000 Objectives 1126.36869467594
230124_fiber-opt* 03:49:34 Parameters 0.000000,3.000000,1.000000,1.000000,3.000000,2.000000,1.000000,2.000000,3.000000,2.000000,4.000000,4.000000,3.000000,3.000000,4.000000,2.000000,3.000000,2.000000,4.000000,1.000000,2.000000,3.000000,2.000000,2.000000,4.000000,2.000000,14.000000 Objectives 926.368694675941
230124_fiber-opt* 03:49:35 Parameters 4.000000,3.000000,1.000000,4.000000,1.000000,1.000000,3.000000,4.000000,3.000000,2.000000,3.000000,4.000000,3.000000,2.000000,2.000000,1.000000,1.000000,3.000000,3.000000,3.000000,1.000000,3.000000,1.000000,1.000000,1.000000,4.000000,17.000000 Objectives 1126.36869467594
230124_fiber-opt* 03:49:37 Parameters 1.000000,0.000000,2.000000,4.000000,4.000000,3.000000,4.000000,4.000000,2.000000,3.000000,4.000000,2.000000,4.000000,2.000000,2.000000,2.000000,2.000000,4.000000,2.000000,2.000000,4.000000,1.000000,4.000000,4.000000,4.000000,2.000000,18.000000 Objectives 1126.36869467594
230124_fiber-opt* 03:49:38 Parameters 1.000000,0.000000,4.000000,1.000000,2.000000,4.000000,2.000000,2.000000,4.000000,2.000000,4.000000,2.000000,1.000000,4.000000,1.000000,1.000000,1.000000,1.000000,4.000000,1.000000,1.000000,4.000000,3.000000,2.000000,2.000000,3.000000,10.000000 Objectives 926.368694675941
230124_fiber-opt* 03:49:39 Parameters 3.000000,4.000000,2.000000,3.000000,3.000000,1.000000,3.000000,3.000000,2.000000,4.000000,1.000000,1.000000,1.000000,1.000000,2.000000,3.000000,3.000000,4.000000,4.000000,4.000000,2.000000,3.000000,4.000000,4.000000,3.000000,3.000000,10.000000 Objectives 926.368694675941
230124_fiber-opt* 03:49:40 Parameters 3.000000,0.000000,2.000000,1.000000,2.000000,1.000000,4.000000,1.000000,3.000000,1.000000,2.000000,1.000000,4.000000,4.000000,3.000000,1.000000,4.000000,3.000000,3.000000,4.000000,2.000000,2.000000,4.000000,1.000000,3.000000,1.000000,13.000000 Objectives 1026.36869467594
230124_fiber-opt* 03:49:41 Parameters 1.000000,3.000000,1.000000,2.000000,2.000000,4.000000,1.000000,2.000000,3.000000,3.000000,2.000000,3.000000,2.000000,3.000000,1.000000,3.000000,2.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,1.000000,2.000000,1.000000,12.000000 Objectives 826.368694675941
230124_fiber-opt* 03:49:42 Parameters 0.000000,4.000000,4.000000,1.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,4.000000,10.000000 Objectives 1026.36869467594
230124_fiber-opt* 03:49:43 Parameters 0.000000,0.000000,1.000000,4.000000,4.000000,4.000000,1.000000,1.000000,4.000000,4.000000,4.000000,1.000000,1.000000,4.000000,4.000000,1.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,1.000000,10.000000 Objectives 1426.36869467594
230124_fiber-opt* 03:49:44 Parameters 4.000000,4.000000,1.000000,1.000000,2.000000,4.000000,4.000000,4.000000,4.000000,1.000000,1.000000,4.000000,4.000000,4.000000,1.000000,4.000000,1.000000,4.000000,4.000000,1.000000,1.000000,4.000000,4.000000,1.000000,4.000000,4.000000,10.000000 Objectives 1126.36869467594
230124_fiber-opt* 03:49:45 Parameters 0.000000,4.000000,2.000000,1.000000,1.000000,3.000000,1.000000,3.000000,3.000000,3.000000,3.000000,4.000000,2.000000,4.000000,1.000000,4.000000,2.000000,4.000000,3.000000,4.000000,4.000000,4.000000,1.000000,1.000000,1.000000,1.000000,10.000000 Objectives 1226.36869467594
230124_fiber-opt* 03:49:47 Parameters 2.000000,2.000000,2.000000,2.000000,3.000000,3.000000,1.000000,1.000000,2.000000,4.000000,1.000000,4.000000,3.000000,2.000000,1.000000,2.000000,3.000000,3.000000,3.000000,4.000000,4.000000,4.000000,1.000000,1.000000,3.000000,2.000000,10.000000 Objectives 926.368694675941
230124_fiber-opt* 03:49:48 Parameters 0.000000,0.000000,1.000000,4.000000,4.000000,1.000000,1.000000,1.000000,1.000000,1.000000,4.000000,1.000000,4.000000,1.000000,1.000000,4.000000,4.000000,1.000000,1.000000,4.000000,4.000000,4.000000,4.000000,1.000000,1.000000,4.000000,18.000000 Objectives 1426.36869467594
230124_fiber-opt* 03:49:49 Parameters 4.000000,4.000000,4.000000,1.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,1.000000,4.000000,4.000000,1.000000,4.000000,1.000000,1.000000,1.000000,4.000000,1.000000,1.000000,3.000000,1.000000,4.000000,4.000000,1.000000,10.000000 Objectives 1126.36869467594
230124_fiber-opt* 03:49:50 Parameters 4.000000,4.000000,4.000000,1.000000,4.000000,4.000000,4.000000,1.000000,4.000000,4.000000,1.000000,3.000000,1.000000,4.000000,1.000000,1.000000,2.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,1.000000,4.000000,4.000000,13.000000 Objectives 926.368694675941
230124_fiber-opt* 03:49:51 Parameters 1.000000,4.000000,4.000000,1.000000,1.000000,3.000000,4.000000,1.000000,1.000000,4.000000,1.000000,4.000000,1.000000,1.000000,1.000000,1.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,1.000000,4.000000,4.000000,10.000000 Objectives 1326.36869467594
230124_fiber-opt* 03:49:53 Parameters 2.000000,3.000000,1.000000,1.000000,3.000000,4.000000,1.000000,2.000000,4.000000,4.000000,1.000000,3.000000,3.000000,4.000000,1.000000,2.000000,1.000000,4.000000,3.000000,4.000000,4.000000,4.000000,2.000000,1.000000,3.000000,2.000000,12.000000 Objectives 826.368694675941
230124_fiber-opt* 03:49:54 Parameters 2.000000,2.000000,1.000000,1.000000,1.000000,4.000000,1.000000,3.000000,2.000000,4.000000,3.000000,2.000000,1.000000,4.000000,2.000000,4.000000,1.000000,4.000000,1.000000,4.000000,3.000000,4.000000,1.000000,1.000000,3.000000,1.000000,14.000000 Objectives 1026.36869467594
230124_fiber-opt* 03:49:55 Parameters 4.000000,4.000000,4.000000,1.000000,1.000000,4.000000,1.000000,4.000000,1.000000,1.000000,4.000000,1.000000,4.000000,1.000000,4.000000,1.000000,4.000000,4.000000,4.000000,1.000000,4.000000,1.000000,4.000000,1.000000,1.000000,4.000000,18.000000 Objectives 1126.36869467594
230124_fiber-opt* 03:49:56 Parameters 4.000000,4.000000,2.000000,1.000000,4.000000,4.000000,1.000000,4.000000,4.000000,4.000000,1.000000,1.000000,4.000000,4.000000,4.000000,4.000000,1.000000,4.000000,4.000000,1.000000,4.000000,4.000000,1.000000,4.000000,4.000000,4.000000,18.000000 Objectives 926.368694675941
230124_fiber-opt* 03:49:58 Parameters 4.000000,4.000000,2.000000,1.000000,4.000000,3.000000,1.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,1.000000,1.000000,1.000000,4.000000,4.000000,3.000000,3.000000,1.000000,4.000000,1.000000,4.000000,3.000000,17.000000 Objectives 1226.36869467594
230124_fiber-opt* 03:49:59 Parameters 4.000000,4.000000,3.000000,1.000000,4.000000,3.000000,3.000000,1.000000,4.000000,4.000000,1.000000,1.000000,4.000000,4.000000,4.000000,4.000000,2.000000,4.000000,4.000000,2.000000,2.000000,4.000000,1.000000,4.000000,4.000000,4.000000,11.000000 Objectives 1126.36869467594
230124_fiber-opt* 03:50:00 Parameters 2.000000,3.000000,1.000000,2.000000,3.000000,4.000000,1.000000,2.000000,4.000000,4.000000,1.000000,3.000000,2.000000,3.000000,1.000000,3.000000,2.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,1.000000,3.000000,1.000000,12.000000 Objectives 1126.36869467594
230124_fiber-opt* 03:50:01 Parameters 0.000000,2.000000,1.000000,1.000000,3.000000,4.000000,2.000000,1.000000,4.000000,2.000000,1.000000,4.000000,1.000000,2.000000,2.000000,4.000000,3.000000,4.000000,3.000000,4.000000,3.000000,3.000000,1.000000,2.000000,1.000000,2.000000,14.000000 Objectives 1026.36869467594
230124_fiber-opt* 03:50:02 Parameters 0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,1.000000,4.000000,1.000000,1.000000,1.000000,3.000000,4.000000,4.000000,1.000000,1.000000,4.000000,4.000000,1.000000,4.000000,1.000000,4.000000,1.000000,4.000000,4.000000,1.000000,18.000000 Objectives 926.368694675941
230124_fiber-opt* 03:50:03 Parameters 2.000000,4.000000,1.000000,1.000000,1.000000,4.000000,2.000000,1.000000,2.000000,4.000000,3.000000,3.000000,3.000000,4.000000,1.000000,4.000000,3.000000,1.000000,3.000000,4.000000,4.000000,4.000000,3.000000,3.000000,1.000000,1.000000,13.000000 Objectives 926.368694675941
230124_fiber-opt* 03:50:05 Parameters 1.000000,3.000000,2.000000,2.000000,2.000000,4.000000,1.000000,3.000000,2.000000,2.000000,1.000000,1.000000,2.000000,2.000000,2.000000,3.000000,2.000000,3.000000,4.000000,4.000000,4.000000,4.000000,2.000000,1.000000,2.000000,1.000000,13.000000 Objectives 1126.36869467594
230124_fiber-opt* 03:50:06 Parameters 1.000000,3.000000,1.000000,2.000000,2.000000,3.000000,1.000000,2.000000,3.000000,3.000000,2.000000,2.000000,2.000000,3.000000,1.000000,3.000000,3.000000,4.000000,2.000000,4.000000,4.000000,4.000000,2.000000,1.000000,2.000000,2.000000,12.000000 Objectives 1126.36869467594
230124_fiber-opt* 03:50:07 Parameters 1.000000,3.000000,1.000000,2.000000,2.000000,4.000000,1.000000,2.000000,3.000000,3.000000,2.000000,3.000000,2.000000,3.000000,1.000000,3.000000,2.000000,4.000000,2.000000,4.000000,3.000000,4.000000,2.000000,1.000000,2.000000,1.000000,12.000000 Objectives 826.368694675941
